method,method_label,papr_db
LearnedNonlinear,Learned + Nonlinear RX,5.271164
LearnedNonlinear,Learned + Nonlinear RX,5.427615
LearnedNonlinear,Learned + Nonlinear RX,5.4627876
OFDM,Classical OFDM,7.1528025
OFDM,Classical OFDM,6.925855
OFDM,Classical OFDM,4.5645947
OFDM,Classical OFDM,6.1315846
OFDM,Classical OFDM,5.9064126
OFDM,Classical OFDM,6.2441587
OFDM,Classical OFDM,8.429428
OFDM,Classical OFDM,7.103129
OFDM,Classical OFDM,5.891095
OFDM,Classical OFDM,7.70598
OFDM,Classical OFDM,7.1611433
OFDM,Classical OFDM,5.003478
OFDM,Classical OFDM,7.2869325
OFDM,Classical OFDM,6.6428556
OFDM,Classical OFDM,7.846713
OFDM,Classical OFDM,6.451723
OFDM,Classical OFDM,6.262543
OFDM,Classical OFDM,6.5852785
OFDM,Classical OFDM,6.866408
OFDM,Classical OFDM,6.680246
OFDM,Classical OFDM,6.313331
OFDM,Classical OFDM,6.4723854
OFDM,Classical OFDM,6.895485
OFDM,Classical OFDM,5.4282045
OFDM,Classical OFDM,6.159996
OFDM,Classical OFDM,6.2220087
OFDM,Classical OFDM,6.9793296
OFDM,Classical OFDM,7.3317833
OFDM,Classical OFDM,5.148156
OFDM,Classical OFDM,5.9849935
OFDM,Classical OFDM,5.717244
OFDM,Classical OFDM,6.767957
OFDM,Classical OFDM,7.333563
OFDM,Classical OFDM,7.8285484
OFDM,Classical OFDM,7.2533035
OFDM,Classical OFDM,5.8683734
OFDM,Classical OFDM,6.984727
OFDM,Classical OFDM,4.7602825
OFDM,Classical OFDM,6.076731
OFDM,Classical OFDM,7.922181
OFDM,Classical OFDM,7.277489
OFDM,Classical OFDM,6.260264
